REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MEASURE_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,42.6,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,43.4,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,45.0,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,46.2,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,47.7,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,49.2,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,50.1,PS,Persons,6,Millions,Normal value,Public
TZA,Tanzania,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,51.5,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,4.7,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,4.2,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,4.0,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,4.3,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,4.5,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,4.6,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,4.5,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,4.5,PS,Persons,6,Millions,Normal value,Public
TGO,Togo,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,4.6,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.4,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.4,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.4,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.5,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.5,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.5,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.5,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.5,PS,Persons,6,Millions,Normal value,Public
TTO,Trinidad and Tobago,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.5,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.9,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.9,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.9,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.0,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.9,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.9,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.0,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,1.1,PS,Persons,6,Millions,Normal value,Public
TUN,Tunisia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,1.1,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,12.6,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,11.9,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,12.9,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,12.4,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,11.1,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,10.2,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,4.8,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,4.0,PS,Persons,6,Millions,Normal value,Public
TUR,Turkiye,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,3.5,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,31.0,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,31.5,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,32.3,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,33.4,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,34.3,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,35.8,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,37.2,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,37.2,PS,Persons,6,Millions,Normal value,Public
UGA,Uganda,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,37.8,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.3,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.3,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.3,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.3,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.3,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.2,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.2,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.2,PS,Persons,6,Millions,Normal value,Public
ARE,United Arab Emirates,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.2,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,2.4,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,2.6,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,2.4,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,2.1,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,2.1,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.9,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,2.0,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,2.0,PS,Persons,6,Millions,Normal value,Public
GBR,United Kingdom,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,2.0,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,19.3,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,17.9,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,15.9,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,12.7,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,9.9,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,18.3,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,17.7,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,16.0,PS,Persons,6,Millions,Normal value,Public
USA,United States,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,15.7,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,1.0,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.1,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.1,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.3,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.3,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.2,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.2,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,1.1,PS,Persons,6,Millions,Normal value,Public
URY,Uruguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,1.1,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,7.3,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,7.0,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,6.6,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,7.2,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,6.8,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,6.0,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,4.9,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,3.8,PS,Persons,6,Millions,Normal value,Public
UZB,Uzbekistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,2.3,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,10.6,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,9.6,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,8.2,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,9.0,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,9.5,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,9.3,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,8.6,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,8.0,PS,Persons,6,Millions,Normal value,Public
VNM,Viet Nam,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,7.1,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.2,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.4,PS,Persons,6,Millions,Normal value,Public
PSE,West Bank and Gaza,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.5,PS,Persons,6,Millions,Normal value,Public
ZMB,Zambia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,14.4,PS,Persons,6,Millions,Normal value,Public
ZMB,Zambia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,14.9,PS,Persons,6,Millions,Normal value,Public
ZMB,Zambia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,15.5,PS,Persons,6,Millions,Normal value,Public
ZMB,Zambia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,16.3,PS,Persons,6,Millions,Normal value,Public
ZMB,Zambia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,16.9,PS,Persons,6,Millions,Normal value,Public
